binFileName	corrected_species	pathogenicity	variable	value
AMDSedi_BP5.concoct.58.contigs.fa_BP5.filtered			numORF_asARG	14
AMDSedi_BP5.concoct.58.contigs.fa_BP5.filtered			numORF_MRG	13
AMDSedi_BP5.concoct.58.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.concoct.63_sub.contigs.fa_BP5.filtered			numORF_multimetal	9
AMDSedi_BP5.concoct.63_sub.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.concoct.63_sub.contigs.fa_BP5.filtered			numORF_asARG	13
AMDSedi_BP5.concoct.63_sub.contigs.fa_BP5.filtered			numORF_MRG	52
AMDSedi_BP5.concoct.71_sub.contigs.fa_BP5.filtered			numORF_multimetal	9
AMDSedi_BP5.concoct.71_sub.contigs.fa_BP5.filtered			numORF_MRG	19
AMDSedi_BP5.concoct.71_sub.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.concoct.71_sub.contigs.fa_BP5.filtered			numORF_asARG	22
AMDSedi_BP5.concoct.80.contigs.fa_BP5.filtered			numORF_asARG	16
AMDSedi_BP5.concoct.80.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.concoct.80.contigs.fa_BP5.filtered			numORF_MRG	5
AMDSedi_BP5.concoct.80.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.concoct.87.contigs.fa_BP5.filtered			numORF_asARG	42
AMDSedi_BP5.concoct.87.contigs.fa_BP5.filtered			numORF_MRG	15
AMDSedi_BP5.concoct.87.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.concoct.87.contigs.fa_BP5.filtered			numORF_multidrug	21
AMDSedi_BP5.metabat2.10.contigs.fa_BP5.filtered			numORF_multidrug	4
AMDSedi_BP5.metabat2.10.contigs.fa_BP5.filtered			numORF_asARG	17
AMDSedi_BP5.metabat2.10.contigs.fa_BP5.filtered			numORF_MRG	7
AMDSedi_BP5.metabat2.10.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.101.contigs.fa_BP5.filtered			numORF_asARG	23
AMDSedi_BP5.metabat2.101.contigs.fa_BP5.filtered			numORF_multimetal	13
AMDSedi_BP5.metabat2.101.contigs.fa_BP5.filtered			numORF_MRG	34
AMDSedi_BP5.metabat2.101.contigs.fa_BP5.filtered			numORF_multidrug	7
AMDSedi_BP5.metabat2.102.contigs.fa_BP5.filtered			numORF_asARG	19
AMDSedi_BP5.metabat2.102.contigs.fa_BP5.filtered			numORF_multidrug	7
AMDSedi_BP5.metabat2.102.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.102.contigs.fa_BP5.filtered			numORF_MRG	10
AMDSedi_BP5.metabat2.103.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.103.contigs.fa_BP5.filtered			numORF_MRG	1
AMDSedi_BP5.metabat2.103.contigs.fa_BP5.filtered			numORF_asARG	13
AMDSedi_BP5.metabat2.103.contigs.fa_BP5.filtered			numORF_multidrug	4
AMDSedi_BP5.metabat2.105.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.105.contigs.fa_BP5.filtered			numORF_multidrug	11
AMDSedi_BP5.metabat2.105.contigs.fa_BP5.filtered			numORF_asARG	30
AMDSedi_BP5.metabat2.105.contigs.fa_BP5.filtered			numORF_MRG	9
AMDSedi_BP5.metabat2.106.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.106.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.106.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.106.contigs.fa_BP5.filtered			numORF_MRG	4
AMDSedi_BP5.metabat2.111.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.111.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.111.contigs.fa_BP5.filtered			numORF_MRG	8
AMDSedi_BP5.metabat2.111.contigs.fa_BP5.filtered			numORF_asARG	16
AMDSedi_BP5.metabat2.118.contigs.fa_BP5.filtered			numORF_asARG	25
AMDSedi_BP5.metabat2.118.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.118.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.118.contigs.fa_BP5.filtered			numORF_MRG	17
AMDSedi_BP5.metabat2.120.contigs.fa_BP5.filtered	Mycoplasmopsis bovis		numORF_MRG	0
AMDSedi_BP5.metabat2.120.contigs.fa_BP5.filtered	Mycoplasmopsis bovis		numORF_multidrug	3
AMDSedi_BP5.metabat2.120.contigs.fa_BP5.filtered	Mycoplasmopsis bovis		numORF_multimetal	0
AMDSedi_BP5.metabat2.120.contigs.fa_BP5.filtered	Mycoplasmopsis bovis		numORF_asARG	5
AMDSedi_BP5.metabat2.121.contigs.fa_BP5.filtered			numORF_multimetal	16
AMDSedi_BP5.metabat2.121.contigs.fa_BP5.filtered			numORF_asARG	35
AMDSedi_BP5.metabat2.121.contigs.fa_BP5.filtered			numORF_multidrug	20
AMDSedi_BP5.metabat2.121.contigs.fa_BP5.filtered			numORF_MRG	32
AMDSedi_BP5.metabat2.123.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.123.contigs.fa_BP5.filtered			numORF_asARG	38
AMDSedi_BP5.metabat2.123.contigs.fa_BP5.filtered			numORF_multidrug	18
AMDSedi_BP5.metabat2.123.contigs.fa_BP5.filtered			numORF_MRG	22
AMDSedi_BP5.metabat2.124.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.124.contigs.fa_BP5.filtered			numORF_MRG	12
AMDSedi_BP5.metabat2.124.contigs.fa_BP5.filtered			numORF_multimetal	5
AMDSedi_BP5.metabat2.124.contigs.fa_BP5.filtered			numORF_asARG	23
AMDSedi_BP5.metabat2.131.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.131.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.131.contigs.fa_BP5.filtered			numORF_MRG	4
AMDSedi_BP5.metabat2.131.contigs.fa_BP5.filtered			numORF_asARG	13
AMDSedi_BP5.metabat2.132.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.132.contigs.fa_BP5.filtered			numORF_asARG	22
AMDSedi_BP5.metabat2.132.contigs.fa_BP5.filtered			numORF_MRG	12
AMDSedi_BP5.metabat2.132.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.137.contigs.fa_BP5.filtered			numORF_asARG	28
AMDSedi_BP5.metabat2.137.contigs.fa_BP5.filtered			numORF_MRG	19
AMDSedi_BP5.metabat2.137.contigs.fa_BP5.filtered			numORF_multidrug	12
AMDSedi_BP5.metabat2.137.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.140.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.140.contigs.fa_BP5.filtered			numORF_multidrug	8
AMDSedi_BP5.metabat2.140.contigs.fa_BP5.filtered			numORF_MRG	4
AMDSedi_BP5.metabat2.140.contigs.fa_BP5.filtered			numORF_asARG	32
AMDSedi_BP5.metabat2.142.contigs.fa_BP5.filtered			numORF_multidrug	10
AMDSedi_BP5.metabat2.142.contigs.fa_BP5.filtered			numORF_MRG	20
AMDSedi_BP5.metabat2.142.contigs.fa_BP5.filtered			numORF_asARG	24
AMDSedi_BP5.metabat2.142.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.metabat2.145.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.145.contigs.fa_BP5.filtered			numORF_MRG	21
AMDSedi_BP5.metabat2.145.contigs.fa_BP5.filtered			numORF_multimetal	13
AMDSedi_BP5.metabat2.145.contigs.fa_BP5.filtered			numORF_multidrug	8
AMDSedi_BP5.metabat2.146.contigs.fa_BP5.filtered			numORF_MRG	17
AMDSedi_BP5.metabat2.146.contigs.fa_BP5.filtered			numORF_multimetal	6
AMDSedi_BP5.metabat2.146.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.metabat2.146.contigs.fa_BP5.filtered			numORF_asARG	23
AMDSedi_BP5.metabat2.148.contigs.fa_BP5.filtered			numORF_multidrug	11
AMDSedi_BP5.metabat2.148.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.148.contigs.fa_BP5.filtered			numORF_MRG	11
AMDSedi_BP5.metabat2.148.contigs.fa_BP5.filtered			numORF_asARG	26
AMDSedi_BP5.metabat2.172.contigs.fa_BP5.filtered			numORF_asARG	22
AMDSedi_BP5.metabat2.172.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.172.contigs.fa_BP5.filtered			numORF_MRG	23
AMDSedi_BP5.metabat2.172.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.18.contigs.fa_BP5.filtered			numORF_asARG	53
AMDSedi_BP5.metabat2.18.contigs.fa_BP5.filtered			numORF_MRG	5
AMDSedi_BP5.metabat2.18.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.18.contigs.fa_BP5.filtered			numORF_multidrug	25
AMDSedi_BP5.metabat2.187.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.187.contigs.fa_BP5.filtered			numORF_MRG	2
AMDSedi_BP5.metabat2.187.contigs.fa_BP5.filtered			numORF_asARG	33
AMDSedi_BP5.metabat2.187.contigs.fa_BP5.filtered			numORF_multidrug	15
AMDSedi_BP5.metabat2.192_sub.contigs.fa_BP5.filtered			numORF_multimetal	14
AMDSedi_BP5.metabat2.192_sub.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.metabat2.192_sub.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.192_sub.contigs.fa_BP5.filtered			numORF_MRG	34
AMDSedi_BP5.metabat2.193.contigs.fa_BP5.filtered			numORF_MRG	3
AMDSedi_BP5.metabat2.193.contigs.fa_BP5.filtered			numORF_multimetal	0
AMDSedi_BP5.metabat2.193.contigs.fa_BP5.filtered			numORF_asARG	57
AMDSedi_BP5.metabat2.193.contigs.fa_BP5.filtered			numORF_multidrug	28
AMDSedi_BP5.metabat2.196_sub.contigs.fa_BP5.filtered			numORF_multimetal	11
AMDSedi_BP5.metabat2.196_sub.contigs.fa_BP5.filtered			numORF_MRG	22
AMDSedi_BP5.metabat2.196_sub.contigs.fa_BP5.filtered			numORF_asARG	13
AMDSedi_BP5.metabat2.196_sub.contigs.fa_BP5.filtered			numORF_multidrug	2
AMDSedi_BP5.metabat2.202.contigs.fa_BP5.filtered			numORF_MRG	1
AMDSedi_BP5.metabat2.202.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.202.contigs.fa_BP5.filtered			numORF_asARG	19
AMDSedi_BP5.metabat2.202.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.21.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.21.contigs.fa_BP5.filtered			numORF_multimetal	3
AMDSedi_BP5.metabat2.21.contigs.fa_BP5.filtered			numORF_asARG	19
AMDSedi_BP5.metabat2.21.contigs.fa_BP5.filtered			numORF_MRG	9
AMDSedi_BP5.metabat2.211.contigs.fa_BP5.filtered			numORF_MRG	8
AMDSedi_BP5.metabat2.211.contigs.fa_BP5.filtered			numORF_multidrug	8
AMDSedi_BP5.metabat2.211.contigs.fa_BP5.filtered			numORF_asARG	19
AMDSedi_BP5.metabat2.211.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.217.contigs.fa_BP5.filtered			numORF_MRG	13
AMDSedi_BP5.metabat2.217.contigs.fa_BP5.filtered			numORF_asARG	36
AMDSedi_BP5.metabat2.217.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.217.contigs.fa_BP5.filtered			numORF_multidrug	17
AMDSedi_BP5.metabat2.219.contigs.fa_BP5.filtered			numORF_asARG	41
AMDSedi_BP5.metabat2.219.contigs.fa_BP5.filtered			numORF_multidrug	19
AMDSedi_BP5.metabat2.219.contigs.fa_BP5.filtered			numORF_MRG	23
AMDSedi_BP5.metabat2.219.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.metabat2.220.contigs.fa_BP5.filtered			numORF_asARG	42
AMDSedi_BP5.metabat2.220.contigs.fa_BP5.filtered			numORF_multidrug	21
AMDSedi_BP5.metabat2.220.contigs.fa_BP5.filtered			numORF_MRG	33
AMDSedi_BP5.metabat2.220.contigs.fa_BP5.filtered			numORF_multimetal	11
AMDSedi_BP5.metabat2.221.contigs.fa_BP5.filtered			numORF_multimetal	5
AMDSedi_BP5.metabat2.221.contigs.fa_BP5.filtered			numORF_MRG	11
AMDSedi_BP5.metabat2.221.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.221.contigs.fa_BP5.filtered			numORF_multidrug	7
AMDSedi_BP5.metabat2.224.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.metabat2.224.contigs.fa_BP5.filtered			numORF_MRG	5
AMDSedi_BP5.metabat2.224.contigs.fa_BP5.filtered			numORF_multimetal	3
AMDSedi_BP5.metabat2.224.contigs.fa_BP5.filtered			numORF_asARG	25
AMDSedi_BP5.metabat2.225.contigs.fa_BP5.filtered			numORF_multimetal	5
AMDSedi_BP5.metabat2.225.contigs.fa_BP5.filtered			numORF_MRG	9
AMDSedi_BP5.metabat2.225.contigs.fa_BP5.filtered			numORF_asARG	24
AMDSedi_BP5.metabat2.225.contigs.fa_BP5.filtered			numORF_multidrug	11
AMDSedi_BP5.metabat2.229.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.metabat2.229.contigs.fa_BP5.filtered			numORF_MRG	24
AMDSedi_BP5.metabat2.229.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.metabat2.229.contigs.fa_BP5.filtered			numORF_asARG	18
AMDSedi_BP5.metabat2.237.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.237.contigs.fa_BP5.filtered			numORF_multidrug	8
AMDSedi_BP5.metabat2.237.contigs.fa_BP5.filtered			numORF_MRG	8
AMDSedi_BP5.metabat2.237.contigs.fa_BP5.filtered			numORF_asARG	20
AMDSedi_BP5.metabat2.238.contigs.fa_BP5.filtered			numORF_asARG	22
AMDSedi_BP5.metabat2.238.contigs.fa_BP5.filtered			numORF_MRG	10
AMDSedi_BP5.metabat2.238.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.238.contigs.fa_BP5.filtered			numORF_multidrug	4
AMDSedi_BP5.metabat2.241_sub.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.241_sub.contigs.fa_BP5.filtered			numORF_MRG	14
AMDSedi_BP5.metabat2.241_sub.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.241_sub.contigs.fa_BP5.filtered			numORF_asARG	24
AMDSedi_BP5.metabat2.242.contigs.fa_BP5.filtered			numORF_multimetal	6
AMDSedi_BP5.metabat2.242.contigs.fa_BP5.filtered			numORF_MRG	13
AMDSedi_BP5.metabat2.242.contigs.fa_BP5.filtered			numORF_multidrug	12
AMDSedi_BP5.metabat2.242.contigs.fa_BP5.filtered			numORF_asARG	30
AMDSedi_BP5.metabat2.244.contigs.fa_BP5.filtered			numORF_MRG	17
AMDSedi_BP5.metabat2.244.contigs.fa_BP5.filtered			numORF_asARG	32
AMDSedi_BP5.metabat2.244.contigs.fa_BP5.filtered			numORF_multimetal	11
AMDSedi_BP5.metabat2.244.contigs.fa_BP5.filtered			numORF_multidrug	16
AMDSedi_BP5.metabat2.246.contigs.fa_BP5.filtered			numORF_asARG	33
AMDSedi_BP5.metabat2.246.contigs.fa_BP5.filtered			numORF_MRG	20
AMDSedi_BP5.metabat2.246.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.246.contigs.fa_BP5.filtered			numORF_multidrug	14
AMDSedi_BP5.metabat2.247_sub.contigs.fa_BP5.filtered			numORF_asARG	28
AMDSedi_BP5.metabat2.247_sub.contigs.fa_BP5.filtered			numORF_multidrug	13
AMDSedi_BP5.metabat2.247_sub.contigs.fa_BP5.filtered			numORF_multimetal	12
AMDSedi_BP5.metabat2.247_sub.contigs.fa_BP5.filtered			numORF_MRG	25
AMDSedi_BP5.metabat2.249_sub.contigs.fa_BP5.filtered			numORF_multimetal	3
AMDSedi_BP5.metabat2.249_sub.contigs.fa_BP5.filtered			numORF_MRG	10
AMDSedi_BP5.metabat2.249_sub.contigs.fa_BP5.filtered			numORF_multidrug	10
AMDSedi_BP5.metabat2.249_sub.contigs.fa_BP5.filtered			numORF_asARG	27
AMDSedi_BP5.metabat2.250.contigs.fa_BP5.filtered			numORF_asARG	22
AMDSedi_BP5.metabat2.250.contigs.fa_BP5.filtered			numORF_multimetal	6
AMDSedi_BP5.metabat2.250.contigs.fa_BP5.filtered			numORF_multidrug	3
AMDSedi_BP5.metabat2.250.contigs.fa_BP5.filtered			numORF_MRG	15
AMDSedi_BP5.metabat2.252_sub.contigs.fa_BP5.filtered			numORF_MRG	4
AMDSedi_BP5.metabat2.252_sub.contigs.fa_BP5.filtered			numORF_asARG	26
AMDSedi_BP5.metabat2.252_sub.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.252_sub.contigs.fa_BP5.filtered			numORF_multidrug	7
AMDSedi_BP5.metabat2.260.contigs.fa_BP5.filtered			numORF_asARG	16
AMDSedi_BP5.metabat2.260.contigs.fa_BP5.filtered			numORF_MRG	16
AMDSedi_BP5.metabat2.260.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.260.contigs.fa_BP5.filtered			numORF_multidrug	6
AMDSedi_BP5.metabat2.261.contigs.fa_BP5.filtered			numORF_multidrug	11
AMDSedi_BP5.metabat2.261.contigs.fa_BP5.filtered			numORF_MRG	14
AMDSedi_BP5.metabat2.261.contigs.fa_BP5.filtered			numORF_multimetal	2
AMDSedi_BP5.metabat2.261.contigs.fa_BP5.filtered			numORF_asARG	31
AMDSedi_BP5.metabat2.262_sub.contigs.fa_BP5.filtered			numORF_asARG	47
AMDSedi_BP5.metabat2.262_sub.contigs.fa_BP5.filtered			numORF_MRG	8
AMDSedi_BP5.metabat2.262_sub.contigs.fa_BP5.filtered			numORF_multimetal	3
AMDSedi_BP5.metabat2.262_sub.contigs.fa_BP5.filtered			numORF_multidrug	25
AMDSedi_BP5.metabat2.30.contigs.fa_BP5.filtered			numORF_asARG	14
AMDSedi_BP5.metabat2.30.contigs.fa_BP5.filtered			numORF_MRG	7
AMDSedi_BP5.metabat2.30.contigs.fa_BP5.filtered			numORF_multidrug	3
AMDSedi_BP5.metabat2.30.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.32.contigs.fa_BP5.filtered			numORF_multidrug	14
AMDSedi_BP5.metabat2.32.contigs.fa_BP5.filtered			numORF_asARG	27
AMDSedi_BP5.metabat2.32.contigs.fa_BP5.filtered			numORF_MRG	23
AMDSedi_BP5.metabat2.32.contigs.fa_BP5.filtered			numORF_multimetal	8
AMDSedi_BP5.metabat2.4_sub.contigs.fa_BP5.filtered			numORF_multidrug	14
AMDSedi_BP5.metabat2.4_sub.contigs.fa_BP5.filtered			numORF_MRG	27
AMDSedi_BP5.metabat2.4_sub.contigs.fa_BP5.filtered			numORF_asARG	33
AMDSedi_BP5.metabat2.4_sub.contigs.fa_BP5.filtered			numORF_multimetal	9
AMDSedi_BP5.metabat2.52.contigs.fa_BP5.filtered			numORF_multidrug	7
AMDSedi_BP5.metabat2.52.contigs.fa_BP5.filtered			numORF_multimetal	3
AMDSedi_BP5.metabat2.52.contigs.fa_BP5.filtered			numORF_MRG	5
AMDSedi_BP5.metabat2.52.contigs.fa_BP5.filtered			numORF_asARG	20
AMDSedi_BP5.metabat2.54.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.54.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.54.contigs.fa_BP5.filtered			numORF_MRG	14
AMDSedi_BP5.metabat2.54.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.65.contigs.fa_BP5.filtered			numORF_asARG	4
AMDSedi_BP5.metabat2.65.contigs.fa_BP5.filtered			numORF_MRG	0
AMDSedi_BP5.metabat2.65.contigs.fa_BP5.filtered			numORF_multidrug	0
AMDSedi_BP5.metabat2.65.contigs.fa_BP5.filtered			numORF_multimetal	0
AMDSedi_BP5.metabat2.73.contigs.fa_BP5.filtered			numORF_MRG	3
AMDSedi_BP5.metabat2.73.contigs.fa_BP5.filtered			numORF_multimetal	0
AMDSedi_BP5.metabat2.73.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.73.contigs.fa_BP5.filtered			numORF_asARG	25
AMDSedi_BP5.metabat2.75.contigs.fa_BP5.filtered			numORF_multimetal	1
AMDSedi_BP5.metabat2.75.contigs.fa_BP5.filtered			numORF_MRG	4
AMDSedi_BP5.metabat2.75.contigs.fa_BP5.filtered			numORF_multidrug	4
AMDSedi_BP5.metabat2.75.contigs.fa_BP5.filtered			numORF_asARG	13
AMDSedi_BP5.metabat2.77.contigs.fa_BP5.filtered			numORF_asARG	19
AMDSedi_BP5.metabat2.77.contigs.fa_BP5.filtered			numORF_MRG	39
AMDSedi_BP5.metabat2.77.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.metabat2.77.contigs.fa_BP5.filtered			numORF_multidrug	5
AMDSedi_BP5.metabat2.8_sub.contigs.fa_BP5.filtered			numORF_asARG	32
AMDSedi_BP5.metabat2.8_sub.contigs.fa_BP5.filtered			numORF_multidrug	11
AMDSedi_BP5.metabat2.8_sub.contigs.fa_BP5.filtered			numORF_multimetal	5
AMDSedi_BP5.metabat2.8_sub.contigs.fa_BP5.filtered			numORF_MRG	21
AMDSedi_BP5.metabat2.83_sub.contigs.fa_BP5.filtered			numORF_asARG	16
AMDSedi_BP5.metabat2.83_sub.contigs.fa_BP5.filtered			numORF_multimetal	5
AMDSedi_BP5.metabat2.83_sub.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.83_sub.contigs.fa_BP5.filtered			numORF_MRG	11
AMDSedi_BP5.metabat2.85.contigs.fa_BP5.filtered			numORF_multimetal	7
AMDSedi_BP5.metabat2.85.contigs.fa_BP5.filtered			numORF_MRG	16
AMDSedi_BP5.metabat2.85.contigs.fa_BP5.filtered			numORF_asARG	31
AMDSedi_BP5.metabat2.85.contigs.fa_BP5.filtered			numORF_multidrug	14
AMDSedi_BP5.metabat2.90_sub.contigs.fa_BP5.filtered			numORF_multidrug	3
AMDSedi_BP5.metabat2.90_sub.contigs.fa_BP5.filtered			numORF_multimetal	0
AMDSedi_BP5.metabat2.90_sub.contigs.fa_BP5.filtered			numORF_asARG	8
AMDSedi_BP5.metabat2.90_sub.contigs.fa_BP5.filtered			numORF_MRG	0
AMDSedi_BP5.metabat2.97.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.97.contigs.fa_BP5.filtered			numORF_MRG	8
AMDSedi_BP5.metabat2.97.contigs.fa_BP5.filtered			numORF_asARG	21
AMDSedi_BP5.metabat2.97.contigs.fa_BP5.filtered			numORF_multidrug	9
AMDSedi_BP5.metabat2.99.contigs.fa_BP5.filtered			numORF_MRG	7
AMDSedi_BP5.metabat2.99.contigs.fa_BP5.filtered			numORF_asARG	15
AMDSedi_BP5.metabat2.99.contigs.fa_BP5.filtered			numORF_multimetal	4
AMDSedi_BP5.metabat2.99.contigs.fa_BP5.filtered			numORF_multidrug	3
AMDSedi_BP6.concoct.10_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	5
AMDSedi_BP6.concoct.10_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	14
AMDSedi_BP6.concoct.10_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	7
AMDSedi_BP6.concoct.10_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	20
AMDSedi_BP6.concoct.103_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	15
AMDSedi_BP6.concoct.103_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	25
AMDSedi_BP6.concoct.103_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	13
AMDSedi_BP6.concoct.103_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	28
AMDSedi_BP6.concoct.105_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	15
AMDSedi_BP6.concoct.105_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	7
AMDSedi_BP6.concoct.105_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	20
AMDSedi_BP6.concoct.105_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	2
AMDSedi_BP6.concoct.106_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	22
AMDSedi_BP6.concoct.106_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	16
AMDSedi_BP6.concoct.106_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	4
AMDSedi_BP6.concoct.106_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	4
AMDSedi_BP6.concoct.130.contigs.filtered.fa_BP6.filtered			numORF_MRG	3
AMDSedi_BP6.concoct.130.contigs.filtered.fa_BP6.filtered			numORF_multimetal	0
AMDSedi_BP6.concoct.130.contigs.filtered.fa_BP6.filtered			numORF_asARG	17
AMDSedi_BP6.concoct.130.contigs.filtered.fa_BP6.filtered			numORF_multidrug	5
AMDSedi_BP6.concoct.139_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	29
AMDSedi_BP6.concoct.139_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	8
AMDSedi_BP6.concoct.139_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	21
AMDSedi_BP6.concoct.139_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	47
AMDSedi_BP6.concoct.143_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	20
AMDSedi_BP6.concoct.143_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	15
AMDSedi_BP6.concoct.143_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	7
AMDSedi_BP6.concoct.143_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	5
AMDSedi_BP6.concoct.144_sub.contigs.filtered.fa_BP6.filtered			numORF_MRG	21
AMDSedi_BP6.concoct.144_sub.contigs.filtered.fa_BP6.filtered			numORF_asARG	20
AMDSedi_BP6.concoct.144_sub.contigs.filtered.fa_BP6.filtered			numORF_multidrug	10
AMDSedi_BP6.concoct.144_sub.contigs.filtered.fa_BP6.filtered			numORF_multimetal	6
AMDSedi_BP6.concoct.150.contigs.filtered.fa_BP6.filtered			numORF_multidrug	12
AMDSedi_BP6.concoct.150.contigs.filtered.fa_BP6.filtered			numORF_multimetal	8
AMDSedi_BP6.concoct.150.contigs.filtered.fa_BP6.filtered			numORF_MRG	17
AMDSedi_BP6.concoct.150.contigs.filtered.fa_BP6.filtered			numORF_asARG	24
AMDSedi_BP6.concoct.159.contigs.filtered.fa_BP6.filtered			numORF_multidrug	4
